FET Vgs-Id
VG=	-2	to	4	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
940	3.28	6.8843E-05
941	3.26	6.863E-05
942	3.24	6.8377E-05
943	3.22	6.8157E-05
944	3.2	6.7934E-05
945	3.18	6.7684E-05
946	3.16	6.746E-05
947	3.14	6.7204E-05
948	3.12	6.6984E-05
949	3.1	6.6725E-05
950	3.08	6.6504E-05
951	3.06	6.624E-05
952	3.04	6.6011E-05
953	3.02	6.5751E-05
954	3	6.5522E-05
955	2.98	6.5278E-05
956	2.96	6.5016E-05
957	2.94	6.4788E-05
958	2.92	6.4507E-05
959	2.9	6.4274E-05
960	2.88	6.4008E-05
961	2.86	6.3767E-05
962	2.84	6.3495E-05
963	2.82	6.3252E-05
964	2.8	6.2972E-05
965	2.78	6.2722E-05
966	2.76	6.2464E-05
967	2.74	6.217E-05
968	2.72	6.1913E-05
969	2.7	6.1622E-05
970	2.68	6.1358E-05
971	2.66	6.1059E-05
972	2.64	6.0796E-05
973	2.62	6.0494E-05
974	2.6	6.0225E-05
975	2.58	5.9942E-05
976	2.56	5.963E-05
977	2.54	5.9347E-05
978	2.52	5.9026E-05
979	2.5	5.8741E-05
980	2.48	5.8416E-05
981	2.46	5.8121E-05
982	2.44	5.7797E-05
983	2.42	5.7496E-05
984	2.4	5.7167E-05
985	2.38	5.686E-05
986	2.36	5.6547E-05
987	2.34	5.62E-05
988	2.32	5.5892E-05
989	2.3	5.5531E-05
990	2.28	5.5203E-05
991	2.26	5.4841E-05
992	2.24	5.4513E-05
993	2.22	5.4147E-05
994	2.2	5.3799E-05
995	2.18	5.3451E-05
996	2.16	5.3063E-05
997	2.14	5.2716E-05
998	2.12	5.2319E-05
999	2.1	5.196E-05
1000	2.08	5.1558E-05
1001	2.06	5.12E-05
1002	2.04	5.0789E-05
1003	2.02	5.0409E-05
1004	2	4.9992E-05
1005	1.98	4.9605E-05
1006	1.96	4.9221E-05
1007	1.94	4.8795E-05
1008	1.92	4.8399E-05
1009	1.9	4.7958E-05
1010	1.88	4.7567E-05
1011	1.86	4.7134E-05
1012	1.84	4.6725E-05
1013	1.82	4.6277E-05
1014	1.8	4.5869E-05
1015	1.78	4.5458E-05
1016	1.76	4.4991E-05
1017	1.74	4.458E-05
1018	1.72	4.4113E-05
1019	1.7	4.368E-05
1020	1.68	4.321E-05
1021	1.66	4.2792E-05
1022	1.64	4.2319E-05
1023	1.62	4.1887E-05
1024	1.6	4.1409E-05
1025	1.58	4.0981E-05
1026	1.56	4.0545E-05
1027	1.54	4.0071E-05
1028	1.52	3.9632E-05
1029	1.5	3.9152E-05
1030	1.48	3.8726E-05
1031	1.46	3.824E-05
1032	1.44	3.7807E-05
1033	1.42	3.7325E-05
1034	1.4	3.6894E-05
1035	1.38	3.6466E-05
1036	1.36	3.5982E-05
1037	1.34	3.555E-05
1038	1.32	3.5067E-05
1039	1.3	3.4625E-05
1040	1.28	3.4147E-05
1041	1.26	3.3702E-05
1042	1.24	3.3221E-05
1043	1.22	3.2783E-05
1044	1.2	3.2304E-05
1045	1.18	3.1873E-05
1046	1.16	3.1419E-05
1047	1.14	3.0949E-05
1048	1.12	3.0509E-05
1049	1.1	3.0024E-05
1050	1.08	2.9574E-05
1051	1.06	2.9091E-05
1052	1.04	2.8638E-05
1053	1.02	2.8141E-05
1054	1	2.7689E-05
1055	0.98	2.723E-05
1056	0.96	2.6738E-05
1057	0.94	2.6277E-05
1058	0.92	2.5773E-05
1059	0.9	2.5312E-05
1060	0.88	2.481E-05
1061	0.86	2.4339E-05
1062	0.84	2.382E-05
1063	0.82	2.3348E-05
1064	0.8	2.2831E-05
1065	0.78	2.2344E-05
1066	0.76	2.1858E-05
1067	0.74	2.132E-05
1068	0.72	2.0825E-05
1069	0.7	2.0278E-05
1070	0.68	1.9778E-05
1071	0.66	1.9234E-05
1072	0.64	1.8716E-05
1073	0.62	1.816E-05
1074	0.6	1.7637E-05
1075	0.58	1.7102E-05
1076	0.56	1.6533E-05
1077	0.54	1.5999E-05
1078	0.52	1.5425E-05
1079	0.5	1.4876E-05
1080	0.48	1.4298E-05
1081	0.46	1.3744E-05
1082	0.44	1.3156E-05
1083	0.42	1.2596E-05
1084	0.4	1.2006E-05
1085	0.38	1.1447E-05
1086	0.36	1.0879E-05
1087	0.34	1.0289E-05
1088	0.32	9.7847E-06
1089	0.3	9.1455E-06
1090	0.28	8.5952E-06
1091	0.26	8.0231E-06
1092	0.24	7.4857E-06
1093	0.22	6.9353E-06
1094	0.2	6.4163E-06
1095	0.18	5.9075E-06
1096	0.16	5.3943E-06
1097	0.14	4.9258E-06
1098	0.12	4.4583E-06
1099	0.1	4.0281E-06
1100	0.08	3.6101E-06
1101	0.06	3.2304E-06
1102	0.04	2.8597E-06
1103	0.02	2.5306E-06
1104	0	2.2123E-06
1105	-0.02	1.9353E-06
1106	-0.04	1.6677E-06
1107	-0.06	1.4392E-06
1108	-0.08	1.2212E-06
1109	-0.1	1.0337E-06
1110	-0.12	8.468E-07
1111	-0.14	7.0666E-07
1112	-0.16	5.7684E-07
1113	-0.18	4.5966E-07
1114	-0.2	3.6234E-07
1115	-0.22	2.8081E-07
1116	-0.24	2.1488E-07
1117	-0.26	1.5878E-07
1118	-0.28	1.1776E-07
1119	-0.3	8.1665E-08
1120	-0.32	5.9831E-08
1121	-0.34	4.1446E-08
1122	-0.36	2.8657E-08
1123	-0.38	1.9723E-08
1124	-0.4	1.3543E-08
1125	-0.42	1.1343E-08
1126	-0.44	9.895E-09
1127	-0.46	1.0156E-08
1128	-0.48	1.0427E-08
1129	-0.5	1.1875E-08
1130	-0.52	1.4289E-08
1131	-0.54	1.8657E-08
1132	-0.56	1.9758E-08
1133	-0.58	2.4514E-08
1134	-0.6	2.9523E-08
1135	-0.62	3.4996E-08
1136	-0.64	4.1319E-08
1137	-0.66	4.9008E-08
1138	-0.68	6.1534E-08
1139	-0.7	7.2845E-08
1140	-0.72	8.6827E-08
1141	-0.74	1.04275E-07
1142	-0.76	1.3099E-07
1143	-0.78	1.4923E-07
1144	-0.8	1.7126E-07
1145	-0.82	1.9823E-07
1146	-0.84	2.2589E-07
1147	-0.86	2.6024E-07
1148	-0.88	2.9682E-07
1149	-0.9	3.4003E-07
1150	-0.92	3.8274E-07
1151	-0.94	4.342E-07
1152	-0.96	4.8857E-07
1153	-0.98	5.5123E-07
1154	-1	6.1182E-07
1155	-1.02	6.8868E-07
1156	-1.04	7.6207E-07
1157	-1.06	8.4251E-07
1158	-1.08	9.3301E-07
1159	-1.1	1.03423E-06
1160	-1.12	1.1413E-06
1161	-1.14	1.2585E-06
1162	-1.16	1.3851E-06
1163	-1.18	1.5252E-06
1164	-1.2	1.6825E-06
1165	-1.22	1.8435E-06
1166	-1.24	2.0025E-06
1167	-1.26	2.1889E-06
1168	-1.28	2.3859E-06
1169	-1.3	2.6086E-06
1170	-1.32	2.846E-06
1171	-1.34	3.1106E-06
1172	-1.36	3.3783E-06
1173	-1.38	3.6674E-06
1174	-1.4	3.9677E-06
1175	-1.42	4.2636E-06
1176	-1.44	4.6121E-06
1177	-1.46	4.948E-06
1178	-1.48	5.3322E-06
1179	-1.5	5.7349E-06
1180	-1.52	6.195E-06
1181	-1.54	6.6435E-06
1182	-1.56	7.1398E-06
1183	-1.58	7.6309E-06
1184	-1.6	8.1611E-06
1185	-1.62	8.7356E-06
1186	-1.64	9.3118E-06
1187	-1.66	9.9154E-06
1188	-1.68	1.05525E-05
1189	-1.7	1.12513E-05
1190	-1.72	1.1428E-05
1191	-1.74	1.2405E-05
1192	-1.76	1.3394E-05
1193	-1.78	1.4321E-05
1194	-1.8	1.5143E-05
1195	-1.82	1.5994E-05
1196	-1.84	1.6958E-05
1197	-1.86	1.7898E-05
1198	-1.88	1.8925E-05
1199	-1.9	1.9902E-05
1200	-1.92	2.0998E-05
1201	-1.94	2.2E-05
1202	-1.96	2.3141E-05
1203	-1.98	2.4198E-05
1204	-2	2.5329E-05
